District,Block,School Name,School ID,NO. OF TEACHERS WHO STARTED THE PROJECT,NO. OF TEACHERS WHO ARE IN PROGRESS,NO. OF TEACHERS WHO SUBMITTED THE PROJECT,GRAND TOTAL,COMPLETE,INCOMPLETE
Banka,Belhar,U.M.S Navibandh,10232810601,1,0,0,1,0,1
Banka,Belhar,U.M.S. Bagdhaswa,10232824501,1,0,0,1,0,1
Banka,Belhar,U.M.S. Bahjora,10232814405,1,0,0,1,0,1
Banka,Belhar,U.M.S. Bahorna,10232807401,1,0,0,1,0,1
Banka,Belhar,U.M.S. Bakrar,10232800701,1,0,0,1,0,1
Banka,Belhar,U.M.S. Bara,10232804301,1,0,0,1,0,1
Banka,Belhar,U.M.S. Chinguliya,10232801801,1,0,0,1,0,1
Banka,Belhar,U.M.S. Dhouri,10232822402,1,0,0,1,0,1
Banka,Belhar,U.M.S. Dolbandh,10232824101,1,0,0,1,0,1
Banka,Belhar,U.M.S. Dubba,10232807701,1,0,0,1,0,1
Banka,Belhar,U.M.S. Gerua,10232817504,1,0,0,1,0,1
Banka,Belhar,U.M.S. Ghuthiya,10232824901,1,0,0,1,0,1
Banka,Belhar,U.M.S. Jhikuliya,10232802301,1,0,0,1,0,1
Banka,Belhar,U.M.S. Kendua Jharna,10232808401,1,0,0,1,0,1
Banka,Belhar,U.M.S. Khasiya,10232824301,1,0,0,1,0,1
Banka,Belhar,U.M.S. Kumri,10232801401,0,0,0,0,0,1
Banka,Belhar,U.M.S. Kuraba,10232822401,1,0,0,1,0,1
Banka,Belhar,U.M.S. Nawadih Banheiti,10232807301,1,0,0,1,0,1
Banka,Belhar,U.M.S. Sarsadda,10232803201,1,0,0,1,0,1
Banka,Belhar,U.M.S. Taraiya,10232814404,1,0,0,1,0,1
Banka,Belhar,U.M.S. Tilakpur,10232800702,1,0,0,1,0,1
Banka,Belhar,U.M.S. Tilwariya,10232804601,1,0,0,1,0,1
Banka,Belhar,U.M.S.Kairajor,10232818601,1,0,0,1,0,1
Banka,Belhar,U.M.S.Tarouna,10232817503,1,0,0,1,0,1
Banka,Belhar,Uchcha Madhaymik Vidyalay  Ghorbahiyar,10232814006,1,0,0,1,0,1
Banka,Bounsi,M.S. Harna,10230610002,1,0,0,1,0,1
Banka,Bounsi,M.S. Kudro Mirjapur,10230603303,0,0,1,1,1,0
Banka,Bounsi,R U.H.S Lilavaran,10230604907,1,0,0,1,0,1
Banka,Bounsi,U.H.S Gokula,10230625502,1,0,0,1,0,1
Banka,Bounsi,U.H.S.Madari,10230604601,1,0,0,1,0,1
Banka,Bounsi,U.M.S Bagdumba,10230621201,1,0,0,1,0,1
Banka,Bounsi,U.M.S Bhandarichak,10230604913,0,0,1,1,1,0
Banka,Bounsi,U.M.S Dahua Urdu,10230615501,1,0,0,1,0,1
Banka,Bounsi,U.M.S Kurro Girls,10230602801,0,0,1,1,1,0
Banka,Bounsi,U.M.S Sukiya,10230609603,1,0,0,1,0,1
Banka,Bounsi,U.M.S. Sareiya Urdu Maktab,10230624901,1,0,0,1,0,1
Banka,Chandan,Girl. M.S. Chandan,10230800213,2,0,0,2,0,1
Banka,Chandan,M.S. Ghonghadabar,10230800903,0,0,1,1,1,0
Banka,Chandan,U.M.S Joktaha,10230829501,0,0,1,1,1,0
Banka,Chandan,U.M.S Kadrasa,10230830601,1,0,0,1,0,1
Banka,Chandan,U.M.S Kadwamaran,10230816801,1,0,0,1,0,1
Banka,Chandan,U.M.S Paharpur Bhelwa,10230823002,1,0,0,1,0,1
Banka,Chandan,U.M.S. Bandari,10230822102,0,0,0,0,0,1
Banka,Chandan,U.M.S. Biharo,10230801001,1,0,0,1,0,1
Banka,Chandan,U.M.S. Gajjoraydih,10230817201,1,0,1,2,0,1
Banka,Chandan,U.M.S. Janakpur,10230800216,0,0,0,0,0,1
Banka,Chandan,U.M.S. Lathane,10230831702,1,0,0,1,0,1
Banka,Chandan,U.M.S. Narayandih,10230803402,1,0,0,1,0,1
Banka,Fulli Dumar,M.S Teliya Laugain,10231117301,1,0,0,1,0,1
Banka,Fulli Dumar,M.S. Kenduar,10231100801,1,0,0,1,0,1
Banka,Fulli Dumar,M.S. Rajwara,10231116701,1,0,0,1,0,1
Banka,Fulli Dumar,U.H.S Pathadda,10231115603,0,0,0,0,0,1
Banka,Fulli Dumar,U.H.S. Kediya Inarawaran,10231116301,1,0,0,1,0,1
Banka,Fulli Dumar,U.H.S. Sadpur,10231100101,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S Baranchuan,10231102001,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S Jhaja,10231100804,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S Kadwararata,10231104602,0,0,1,1,1,0
Banka,Fulli Dumar,U.M.S Kharowa,10231104702,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S Narktta,10231111401,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S Takkipur,10231107102,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S. Bajartar,10231103103,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S. Chaudar,10231101701,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S. Dasua,10231103105,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S. Ekchatti,10231102601,2,0,0,2,0,1
Banka,Fulli Dumar,U.M.S. Nadhatari,10231102201,0,0,1,1,1,0
Banka,Fulli Dumar,U.M.S. Sistadamgi,10231118201,1,0,0,1,0,1
Banka,Fulli Dumar,U.M.S.Manik Pathdda,10231115602,1,0,0,1,0,1
Banka,Katoriya,Buniyadi School Jaypur,10230104412,1,0,0,1,0,1
Banka,Katoriya,U.H.S. Lilavaran,10230107205,1,0,0,1,0,1
Banka,Katoriya,U.H.S.Mochanma,10230105803,1,0,0,1,0,1
Banka,Katoriya,U.M.S Barwasni,10230110101,1,0,0,1,0,1
Banka,Katoriya,U.M.S. Baniyankura,10230109001,0,0,0,0,0,1
Banka,Katoriya,U.M.S. Kagisar,10230103804,1,0,0,1,0,1
Banka,Rajoun,Adarsh M.S. Dhouni,10230504503,1,0,0,1,0,1
Banka,Rajoun,Girl M.S. Orhara,10230507901,1,0,0,1,0,1
Banka,Rajoun,M.S. Singhnan,10230500801,1,0,0,1,0,1
Banka,Rajoun,R.M.S. Punsiya,10230500210,1,0,0,1,0,1
Banka,Rajoun,U.H.S. Chkmunniya,10230512301,1,0,0,1,0,1
Banka,Rajoun,U.H.S. Majhgan,10230500401,1,0,0,1,0,1
Banka,Rajoun,"U.M.S  Kathoun, Rajoun (West)",10230501602,1,0,0,1,0,1
Banka,Rajoun,U.M.S. Amdaha,10230503401,1,0,0,1,0,1
Banka,Rajoun,U.M.S. Blathara,10230510601,0,0,1,1,1,0
Banka,Rajoun,U.M.S. Chakbir (Urdu),10230521001,1,0,0,1,0,1
Banka,Shambhuganj,Adarsh M.S. Shambhuganj,10232407203,1,0,0,1,0,1
Banka,Shambhuganj,Girl M.S. Asouta,10232410601,1,0,0,1,0,1
Banka,Shambhuganj,M.S Birnaudha,10232421101,1,0,0,1,0,1
Banka,Shambhuganj,M.S Chhatahar,10232414401,1,0,0,1,0,1
Banka,Shambhuganj,M.S. Maldih,10232407801,1,0,0,1,0,1
Banka,Shambhuganj,M.S. Sevagram Mohanpur,10232402802,1,0,0,1,0,1
Banka,Shambhuganj,R.M.S. Bishnupur Kadrachak,10232417801,2,0,0,2,0,1
Banka,Shambhuganj,R.M.S. Karanja,10232407901,1,0,0,1,0,1
Banka,Shambhuganj,R.M.S. Pounkari,10232406102,1,0,0,1,0,1
Banka,Shambhuganj,R.M.S. Vaidpur,10232421201,0,0,0,0,0,1
Banka,Shambhuganj,U.M. S..Bela,10232409505,0,0,1,1,1,0
Banka,Shambhuganj,U.M.S  Pakariya,10232416903,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Baroutha,10232411503,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Bhitthi,10232404803,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Bishanpur,10232403903,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Chandela,10232400704,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Ghospur,10232403201,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Kamardih,10232420603,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Kunnath,10232422802,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Mirjapur,10232405803,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S Ramchua(Girl),10232400302,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Athamaniyan,10232415202,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Bandhudih,10232407703,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Daka,10232419701,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Harivanspur,10232404601,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Kamatpur,10232403002,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Kashidih Tina,10232422401,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Orkitta Shyampur,10232410401,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S. Paidapur,10232410604,1,0,0,1,0,1
Banka,Shambhuganj,U.M.S.Kanimoh,10232414801,1,0,0,1,0,1
Begusarai,Bachhwara,Gms Bharaul,10200201701,1,0,0,1,0,1
Begusarai,Bachhwara,Gms Rani,10200205201,1,0,0,1,0,1
Begusarai,Bachhwara,Uhs Godhana,10200206701,0,0,1,1,1,0
Begusarai,Bachhwara,Uhs Jahanpur,10200202901,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Arwa Urdu,10200203001,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Bharaul Uttaree,10200201801,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Chamtha Chiraiyantok,10200206601,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Jeetwajitpur,10200201501,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Karunatar,10200203302,1,0,0,1,0,1
Begusarai,Bachhwara,Ums Ratullahpur Diyara,10200204501,0,0,1,1,1,0
Begusarai,Bachhwara,Ums Rudauli,10200201901,0,0,1,1,1,0
Begusarai,Bachhwara,Ums Temuhan Hindi,10200200801,1,0,0,1,0,1
Begusarai,Bakhri,Uhs Ckakhamid Nadail,10201100101,1,0,0,1,0,1
Begusarai,Bakhri,Uhs Lauchhe,10201102201,1,0,0,1,0,1
Begusarai,Bakhri,Ums Bagwan,10201102101,1,0,0,1,0,1
Begusarai,Bakhri,Ums Bahuara,10201103601,0,0,1,1,1,0
Begusarai,Bakhri,Ums Godhiiyari,10201103101,1,0,0,1,0,1
Begusarai,Bakhri,Ums Jailakh  Balak,10201100601,2,0,0,2,0,1
Begusarai,Bakhri,Ums Madhua,10201101701,1,0,0,1,0,1
Begusarai,Bakhri,Ums Tulsipur,10201101401,1,0,0,1,0,1
Begusarai,Balia,Gms Balia,10201605501,0,0,1,1,1,0
Begusarai,Balia,Gms Bari Balia,10201600302,0,0,0,0,0,1
Begusarai,Balia,Gms Hanuman Nagar,10201603001,2,0,0,2,0,1
Begusarai,Balia,Gms Lakhminian Bazar,10201606001,1,0,0,1,0,1
Begusarai,Balia,Gms Manserpur,10201601002,1,0,0,1,0,1
Begusarai,Balia,Gms Miralipur,10201604501,1,0,0,1,0,1
Begusarai,Balia,Gms Mirdahtoli Urdu,10201605201,3,0,0,3,0,1
Begusarai,Balia,Gms Sadanandpur,10201601901,1,0,0,1,0,1
Begusarai,Balia,"Uchcha Madhyamik Vidyalaya, Bhagatpur",10201601110,1,0,0,1,0,1
Begusarai,Balia,Ums Bhawanandpur,10201605101,1,0,0,1,0,1
Begusarai,Balia,Ums Husainpur Urdu,10201601601,1,0,0,1,0,1
Begusarai,Balia,Ums Kanya Husainichak,10201600901,1,0,0,1,0,1
Begusarai,Balia,Ums Pokharia,10201602801,1,0,0,1,0,1
Begusarai,Balia,Ums Shivnagar,10201605001,1,0,0,1,0,1
Begusarai,Balia,Ums Upartola Urdu,10201605301,1,0,0,1,0,1
Begusarai,Barauni,Gms Bakhatpur,10200804401,1,0,0,1,0,1
Begusarai,Barauni,Gms Bihat Kanya,10200800901,1,0,0,1,0,1
Begusarai,Barauni,Gms Chhapki,10200802701,1,0,0,1,0,1
Begusarai,Barauni,Uhs Amarpur,10200802001,1,0,0,1,0,1
Begusarai,Barauni,Uhs Bathauli,10200804503,0,0,1,1,1,0
Begusarai,Barauni,Uhs Keshawae,10200800101,1,0,0,1,0,1
Begusarai,Barauni,Uhs Mirzapur Chand,10200803201,1,0,0,1,0,1
Begusarai,Barauni,Ums Bihat No3,10200800902,0,0,1,1,1,0
Begusarai,Barauni,Ums Phulkari,10200806002,1,0,0,1,0,1
Begusarai,Barauni,Ums Sabaura,10200805101,3,0,0,3,0,1
Begusarai,Barauni,Ums Telsodhakcolony,10200801002,1,0,0,1,0,1
Begusarai,Begusarai,Gms Bagwara,10201004201,2,0,0,2,0,1
Begusarai,Begusarai,Gms Collegiate,10201012302,1,0,0,1,0,1
Begusarai,Begusarai,Gms Jinedpur,10201003801,0,0,1,1,1,0
Begusarai,Begusarai,Gms Khamhar,10201007001,1,0,1,2,0,1
Begusarai,Begusarai,Gms Koriya,10201008001,1,0,0,1,0,1
Begusarai,Begusarai,Gms Kothiya,10201002501,0,0,1,1,1,0
Begusarai,Begusarai,Gms Narayan Kanya,10201011002,1,0,0,1,0,1
Begusarai,Begusarai,Gms Neema,10201008501,1,0,0,1,0,1
Begusarai,Begusarai,Gms Pachamba,10201004101,0,0,1,1,1,0
Begusarai,Begusarai,Gms Pokharia,10201012402,1,0,0,1,0,1
Begusarai,Begusarai,Gms Rajapur,10201001701,1,0,0,1,0,1
Begusarai,Begusarai,Gms Ratanpur Kanya,10201012102,0,0,0,0,0,1
Begusarai,Begusarai,Gms Teliapokhar,10201011901,1,0,0,1,0,1
Begusarai,Begusarai,Gps Mubarakpur,10201006401,1,0,0,1,0,1
Begusarai,Begusarai,Uhs Bharra,10201005501,3,0,0,3,0,1
Begusarai,Begusarai,Uhs Iniyaar,10201007701,1,0,0,1,0,1
Begusarai,Begusarai,Uhs Sushilnagar,10201005201,1,0,1,2,0,1
Begusarai,Begusarai,Ums Baraith,10201008701,1,0,0,1,0,1
Begusarai,Begusarai,Ums Jagdishpur,10201006201,1,0,0,1,0,1
Begusarai,Begusarai,Ums Kankaul,10201002301,1,0,0,1,0,1
Begusarai,Begusarai,Ums Larura,10201010301,1,0,0,1,0,1
Begusarai,Begusarai,Ums Paharchak,10201002901,2,0,0,2,0,1
Begusarai,Begusarai,Ums Tulsipur,10201006501,1,0,0,1,0,1
Begusarai,Begusarai,Utkarmit Uchtar M.S Kusmaut,10201006101,1,0,0,1,0,1
Begusarai,Bhagwanpur,Gms Chakka Vishnupur,10201802201,1,0,0,1,0,1
Begusarai,Bhagwanpur,Gms Cheriya,10201804301,0,0,1,1,1,0
Begusarai,Bhagwanpur,Gms Mehdauli,10201803901,0,0,1,1,1,0
Begusarai,Bhagwanpur,Ums Ambedkarnagar Mokhtiyarpur,10201800603,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Augaan,10201800401,0,0,1,1,1,0
Begusarai,Bhagwanpur,Ums Dohatta,10201801001,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Gehuni,10201806101,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Hindi Damodarpur,10201807401,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Kajira Salpur,10201805201,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Kanya Sahilori,10201802503,0,0,1,1,1,0
Begusarai,Bhagwanpur,Ums Suryapura Kanya,10201804502,0,0,0,0,0,1
Begusarai,Bhagwanpur,Ums Takiya Urdu,10201803501,3,0,1,4,0,1
Begusarai,Bhagwanpur,Ums Urdu Banhara,10201807601,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Urdu Damodarpur,10201807402,1,0,0,1,0,1
Begusarai,Bhagwanpur,Ums Vishanpurtola,10201800801,1,0,0,1,0,1
Begusarai,Birpur,Gms Baraipura,10200700401,1,0,0,1,0,1
Begusarai,Birpur,Gms Birpur,10200700101,1,0,0,1,0,1
Begusarai,Birpur,Gms Jagdar,10200701401,1,0,0,1,0,1
Begusarai,Birpur,Gms Muzaffara,10200700901,1,0,0,1,0,1
Begusarai,Birpur,M S Gara,10200702201,1,0,0,1,0,1
Begusarai,Birpur,Uhs Parra,10200700601,1,0,0,1,0,1
Begusarai,Birpur,Ums Birpur Kanya,10200700102,1,0,0,1,0,1
Begusarai,Birpur,Ums Fajilpur,10200701501,1,0,0,1,0,1
Begusarai,Birpur,Ums Genharpur,10200701701,1,0,0,1,0,1
Begusarai,Birpur,Ums Naula  Sanskrit,10200702601,1,0,0,1,0,1
Begusarai,Birpur,Ums Rajapur,10200701201,1,0,0,1,0,1
Begusarai,Birpur,Ums Saraujaa Urdu,10200700702,1,0,0,1,0,1
Begusarai,Birpur,Ums Sikrahaula,10200701301,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Gms Bashi,10200301409,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Gms Chariya Bariyarpur,10200301402,0,0,1,1,1,0
Begusarai,Cheriya Bariyarpur,Gms Pabra,10200300501,0,0,1,1,1,0
Begusarai,Cheriya Bariyarpur,Gms Parishad Manjhaul,10200300901,2,0,0,2,0,1
Begusarai,Cheriya Bariyarpur,Nps Garhi Tol Kumbhi,10200300606,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Uhs Sakarwasa,10200302901,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Ambedkarnagar,10200300301,2,0,0,2,0,1
Begusarai,Cheriya Bariyarpur,Ums Chharrapattee,10200302801,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Dhrampur,10200301407,0,0,1,1,1,0
Begusarai,Cheriya Bariyarpur,Ums Gachi Tola,10200301410,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Jaimanglagarh,10200303801,0,0,1,1,1,0
Begusarai,Cheriya Bariyarpur,Ums Kahjahanpur,10200303205,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Korijana,10200300201,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Kumbhidera,10200300602,2,0,0,2,0,1
Begusarai,Cheriya Bariyarpur,Ums Mohanpur Mushahri Sakarwasa,10200302904,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Pateliya Dera,10200300801,1,0,1,2,0,1
Begusarai,Cheriya Bariyarpur,Ums Prakhand Colony Cheriya Bariyarpur,10200301301,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Siuri  Urdu,10200301902,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Sonbarsha,10200300701,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Sripur,10200301601,1,0,0,1,0,1
Begusarai,Cheriya Bariyarpur,Ums Tara  Aakopur,10200302501,0,0,1,1,1,0
Begusarai,Chhaurahi,Uhs Aijni,10201502701,2,0,0,2,0,1
Begusarai,Chhaurahi,Ums Bad Bakhadda Paschim,10201500502,2,0,0,2,0,1
Begusarai,Chhaurahi,Ums Bakhadda Chhaurahi,10201500702,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Bardaha,10201501001,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Bhoja,10201503201,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Chhaurahi,10201500201,2,0,1,3,0,1
Begusarai,Chhaurahi,Ums Gauridih Navin,10201502002,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Jana Jogidih,10201504503,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Patla,10201501301,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Pranpura,10201502201,1,0,0,1,0,1
Begusarai,Chhaurahi,Ums Sahpur Navin,10201503102,0,0,1,1,1,0
Begusarai,Chhaurahi,Ums Shyampur,10201501701,1,0,0,1,0,1
Begusarai,Dandari,Gms Katahri,10201300301,1,0,0,1,0,1
Begusarai,Dandari,Ms Mehpatol,10201300701,2,0,0,2,0,1
Begusarai,Dandari,Uhs Bank,10201301601,1,0,0,1,0,1
Begusarai,Dandari,Uhs Dandari,10201300101,1,0,0,1,0,1
Begusarai,Dandari,Uhs Nayatol Kalyanpur,10201300501,1,0,0,1,0,1
Begusarai,Dandari,Uhs Rajopur,10201301001,0,0,2,2,1,0
Begusarai,Dandari,Uhs Sisauni,10201301401,1,0,0,1,0,1
Begusarai,Dandari,Ums Baank Bishnupur,10201301602,1,0,0,1,0,1
Begusarai,Dandari,Ums Balha,10201301201,2,0,0,2,0,1
Begusarai,Dandari,Ums Hardiya,10201300601,0,0,1,1,1,0
Begusarai,Garhpura,Gms Kumharson,10201902801,1,0,0,1,0,1
Begusarai,Garhpura,Gms Mortar,10201901301,1,0,0,1,0,1
Begusarai,Garhpura,Uhs Korai,10201902301,1,0,0,1,0,1
Begusarai,Garhpura,Ums Bhansi,10201903001,1,0,0,1,0,1
Begusarai,Garhpura,Ums Dharmpur Maisna,10201901901,0,0,1,1,1,0
Begusarai,Garhpura,Ums Kaura,10201903201,1,0,0,1,0,1
Begusarai,Garhpura,Ums Laxmipur,10201903701,1,0,0,1,0,1
Begusarai,Garhpura,Ums Pranpur Urdu,10201902702,0,0,0,0,0,1
Begusarai,Garhpura,Ums Ranichak,10201901701,1,0,0,1,0,1
Begusarai,Garhpura,Ums Sujanpur,10201902401,0,0,1,1,1,0
Begusarai,Khodawandpur,Ums Bariyarpur Purvee,10200401901,2,0,1,3,0,1
Begusarai,Khodawandpur,Ums Daulatpur,10200401401,1,0,0,1,0,1
Begusarai,Khodawandpur,Ums Mehnishahnitol,10200401903,1,0,1,2,0,1
Begusarai,Khodawandpur,Ums Sagee Dih,10200401207,0,0,0,0,0,1
Begusarai,Khodawandpur,Ums Tara Kanya,10200400801,0,0,1,1,1,0
Begusarai,Mansoorchak,Gms Ahiyapur,10200100901,1,0,0,1,0,1
Begusarai,Mansoorchak,Gms Navtol,10200102701,1,0,0,1,0,1
Begusarai,Mansoorchak,Uhs Shohilwara,10200102501,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Abbaspur Purvee,10200101801,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Kanya Mansoorchak,10200101205,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Kastoli,10200103001,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Mahmadpur Mahesh,10200100501,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Puranichak,10200102601,1,0,0,1,0,1
Begusarai,Mansoorchak,Ums Sharda Dhanchi Ganpataul (Hawaspur),10200103801,1,0,0,1,0,1
Begusarai,Matihani,Gms Bagdov,10200600101,1,0,0,1,0,1
Begusarai,Matihani,Gms Gorgama,10200601001,1,0,0,1,0,1
Begusarai,Matihani,Gms Hanspur,10200600301,1,0,0,1,0,1
Begusarai,Matihani,Gms Lavharchak,10200601701,1,0,0,1,0,1
Begusarai,Matihani,Gms Ramdiri,10200602001,1,0,1,2,0,1
Begusarai,Matihani,Uhs Dariapur,10200605601,1,0,0,1,0,1
Begusarai,Matihani,Ums Jagdishpur Mathar,10200601201,1,0,0,1,0,1
Begusarai,Matihani,Ums Kharagpur Dhanuktol,10200601101,1,0,0,1,0,1
Begusarai,Matihani,Ums Rachiyaahi Dakshin,10200602901,1,0,0,1,0,1
Begusarai,Naokothi,Gms Mahesbara,10201700101,0,0,1,1,1,0
Begusarai,Naokothi,Gms Naokothi,10201701401,1,0,0,1,0,1
Begusarai,Naokothi,Gms Naokothi Kanya,10201701402,1,0,0,1,0,1
Begusarai,Naokothi,Gms Pahsara Babhngama,10201700801,1,0,0,1,0,1
Begusarai,Naokothi,Uhs Akharariona,10201700401,1,0,0,1,0,1
Begusarai,Naokothi,Uhs Pahsara Kanya,10201700301,1,0,0,1,0,1
Begusarai,Naokothi,Uhs Saidpur Vishnupur,10201702401,1,0,0,1,0,1
Begusarai,Naokothi,Ums Chakka,10201702901,1,0,0,1,0,1
Begusarai,Naokothi,Ums Gamhariya,10201700501,1,0,0,1,0,1
Begusarai,Naokothi,Ums Hasanpurbagar,10201701601,1,0,0,1,0,1
Begusarai,Sahebpur Kamal,Gms Kanya S Kamaal,10200503802,1,0,1,2,0,1
Begusarai,Sahebpur Kamal,Gms Sanha Purana,10200505104,0,0,1,1,1,0
Begusarai,Sahebpur Kamal,Gms Shaligrami,10200502501,1,0,0,1,0,1
Begusarai,Sahebpur Kamal,Gms Skamaal,10200503801,1,0,0,1,0,1
Begusarai,Sahebpur Kamal,Uhs Rajaura,10200504401,1,0,0,1,0,1
Begusarai,Sahebpur Kamal,Ums Naya Zafar Nagar,10200504706,1,0,0,1,0,1
Begusarai,Sahebpur Kamal,Ums Srichandpur,10200503301,1,0,0,1,0,1
Begusarai,Shamho Akha Kurha,Gms Bijuliya,10201400203,1,0,0,1,0,1
Begusarai,Teghra,Bmc Urdu Ms Phulbariya,10201203602,1,0,0,1,0,1
Begusarai,Teghra,Gms Alapur,10201203702,1,0,0,1,0,1
Begusarai,Teghra,Gms Barauni,10201203101,1,0,0,1,0,1
Begusarai,Teghra,Gms Barauni Kanya,10201203103,1,0,1,2,0,1
Begusarai,Teghra,Gms Nonpur,10201204201,1,0,0,1,0,1
Begusarai,Teghra,Gms Pakhtaul,10201204501,1,0,0,1,0,1
Begusarai,Teghra,Gms Parbanda,10201204101,0,0,1,1,1,0
Begusarai,Teghra,Gms Sokahara,10201203801,3,0,0,3,0,1
Begusarai,Teghra,St. Judes Vidyalya Teghra,10201203613,1,0,0,1,0,1
Begusarai,Teghra,Uhs Rampur,10201204701,0,0,1,1,1,0
Begusarai,Teghra,Ums  Daniyalpur No - 2,10201202303,2,0,0,2,0,1
Begusarai,Teghra,Ums Amba,10201204801,3,0,0,3,0,1
Begusarai,Teghra,Ums Anu Jati Teghra Ganj,10201201702,2,0,0,2,0,1
Begusarai,Teghra,Ums Anusuchitjati  Phulbariya,10201203605,1,0,0,1,0,1
Begusarai,Teghra,Ums Banhara,10201204001,1,0,0,1,0,1
Begusarai,Teghra,Ums Barauni-3,10201203302,3,0,0,3,0,1
Begusarai,Teghra,"Ums Bariyarpur, Barauni -3",10201205701,1,0,0,1,0,1
Begusarai,Teghra,Ums Bhagwanpur Chakki,10201201201,1,0,1,2,0,1
Begusarai,Teghra,Ums Chakudho Hariharpur,10201200602,1,0,0,1,0,1
Begusarai,Teghra,Ums Dularpur,10201200703,1,0,0,1,0,1
Begusarai,Teghra,Ums Kanya Ms Baro Uttri,10201206201,1,0,0,1,0,1
Begusarai,Teghra,Ums Madhurapur Sanskrit,10201202901,1,0,0,1,0,1
Begusarai,Teghra,Ums Phulbariya Urdu,10201203604,1,0,0,1,0,1
Begusarai,Teghra,Ums Railway Barauni,10201203107,0,0,0,0,0,1
Begusarai,Teghra,Ums Sanskrit  Hariharpur,10201200502,0,0,1,1,1,0
Begusarai,Teghra,Ums Sokahara Janta Urdu,10201203804,1,0,0,1,0,1
Begusarai,Teghra,Ums Teghra Raeen Urdu,10201201601,1,0,0,1,0,1
Begusarai,Teghra,Ums Vajidpur,10201200201,1,0,0,1,0,1
Bhagalpur,Bihpur,M S Maktab Milki,10221803201,1,0,0,1,0,1
Bhagalpur,Bihpur,M.S. Arsandih,10221802301,1,0,0,1,0,1
Bhagalpur,Bihpur,M.S. Jamalpur,10221801302,1,0,0,1,0,1
Bhagalpur,Bihpur,R.M.S. Jhandapur,10221801603,1,0,0,1,0,1
